2025-03-19 22:14:13,921 DEBUG   HandlerThread:91026 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-52-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2025-03-20T02:14:13.913960', 'startedAt': '2025-03-20T02:14:13.128380', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/zhongqi/Documents/workspace/G1_sim/koopman_g1.py', 'codePathLocal': 'koopman_g1.py', 'codePath': 'koopman_g1.py', 'git': {'remote': 'https://github.com/Zhongqi2/G1_Drake_Sim.git', 'commit': '187952b48d9db182ad9b2f204f2226e76453c749'}, 'email': 'zhongqi2@andrew.cmu.edu', 'root': '/home/zhongqi/Documents/workspace/G1_sim', 'host': 'zhongqi-Alienware-Aurora-R16', 'username': 'zhongqi', 'executable': '/home/zhongqi/Documents/workspace/drake_env_1.28/bin/python', 'cpu_count': 24, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2.6122187499999994, 'min': 800.0, 'max': 5125.0}, 'cpu_freq_per_core': [{'current': 5.515, 'min': 800.0, 'max': 5700.0}, {'current': 5.582, 'min': 800.0, 'max': 5700.0}, {'current': 0.8, 'min': 800.0, 'max': 5700.0}, {'current': 0.8, 'min': 800.0, 'max': 5700.0}, {'current': 5.364, 'min': 800.0, 'max': 5800.0}, {'current': 0.8, 'min': 800.0, 'max': 5800.0}, {'current': 5.515, 'min': 800.0, 'max': 5800.0}, {'current': 0.8, 'min': 800.0, 'max': 5800.0}, {'current': 0.8, 'min': 800.0, 'max': 6100.0}, {'current': 5.515, 'min': 800.0, 'max': 6100.0}, {'current': 5.515, 'min': 800.0, 'max': 6100.0}, {'current': 0.8, 'min': 800.0, 'max': 6100.0}, {'current': 1.515, 'min': 800.0, 'max': 5800.0}, {'current': 0.8, 'min': 800.0, 'max': 5800.0}, {'current': 5.515, 'min': 800.0, 'max': 5800.0}, {'current': 0.8, 'min': 800.0, 'max': 5800.0}, {'current': 4.316, 'min': 800.0, 'max': 4400.0}, {'current': 0.8, 'min': 800.0, 'max': 4400.0}, {'current': 0.8, 'min': 800.0, 'max': 4400.0}, {'current': 0.798, 'min': 800.0, 'max': 4400.0}, {'current': 4.4, 'min': 800.0, 'max': 4400.0}, {'current': 0.806, 'min': 800.0, 'max': 4400.0}, {'current': 0.8, 'min': 800.0, 'max': 4400.0}, {'current': 0.8, 'min': 800.0, 'max': 4400.0}, {'current': 0.8, 'min': 800.0, 'max': 4400.0}, {'current': 4.366, 'min': 800.0, 'max': 4400.0}, {'current': 4.32, 'min': 800.0, 'max': 4400.0}, {'current': 4.306, 'min': 800.0, 'max': 4400.0}, {'current': 0.8, 'min': 800.0, 'max': 4400.0}, {'current': 0.8, 'min': 800.0, 'max': 4400.0}, {'current': 0.8, 'min': 800.0, 'max': 4400.0}, {'current': 0.8, 'min': 800.0, 'max': 4400.0}], 'disk': {'/': {'total': 786.3739242553711, 'used': 697.9608039855957}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 31.060646057128906}}
2025-03-19 22:14:13,921 INFO    HandlerThread:91026 [system_monitor.py:probe():224] Finished collecting system info
2025-03-19 22:14:13,921 INFO    HandlerThread:91026 [system_monitor.py:probe():227] Publishing system info
2025-03-19 22:14:13,921 INFO    HandlerThread:91026 [system_monitor.py:probe():229] Finished publishing system info
2025-03-19 22:14:13,925 DEBUG   SenderThread:91026 [sender.py:send():379] send: files
2025-03-19 22:14:13,925 INFO    SenderThread:91026 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2025-03-19 22:14:14,034 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: python_packages
2025-03-19 22:14:14,035 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: python_packages
2025-03-19 22:14:14,074 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: stop_status
2025-03-19 22:14:14,075 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-19 22:14:14,075 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: stop_status
2025-03-19 22:14:14,348 DEBUG   SenderThread:91026 [sender.py:send():379] send: telemetry
2025-03-19 22:14:14,374 INFO    wandb-upload_0:91026 [upload_job.py:push():130] Uploaded file /tmp/tmppq73g5bpwandb/g2lryr85-wandb-metadata.json
2025-03-19 22:14:14,576 INFO    Thread-12 :91026 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files/wandb-metadata.json
2025-03-19 22:14:14,576 INFO    Thread-12 :91026 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files/requirements.txt
2025-03-19 22:14:14,576 INFO    Thread-12 :91026 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files/output.log
2025-03-19 22:14:15,036 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-19 22:14:16,036 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-19 22:14:16,576 INFO    Thread-12 :91026 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files/output.log
2025-03-19 22:14:17,036 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-19 22:14:18,036 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-19 22:14:18,350 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: status_report
2025-03-19 22:14:19,037 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-19 22:14:20,037 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-19 22:14:21,037 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-19 22:14:21,469 DEBUG   SenderThread:91026 [sender.py:send():379] send: exit
2025-03-19 22:14:21,469 INFO    SenderThread:91026 [sender.py:send_exit():586] handling exit code: 0
2025-03-19 22:14:21,469 INFO    SenderThread:91026 [sender.py:send_exit():588] handling runtime: 7
2025-03-19 22:14:21,469 INFO    SenderThread:91026 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2025-03-19 22:14:21,469 INFO    SenderThread:91026 [sender.py:send_exit():594] send defer
2025-03-19 22:14:21,470 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: defer
2025-03-19 22:14:21,470 INFO    HandlerThread:91026 [handler.py:handle_request_defer():184] handle defer: 0
2025-03-19 22:14:21,471 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: defer
2025-03-19 22:14:21,471 INFO    SenderThread:91026 [sender.py:send_request_defer():610] handle sender defer: 0
2025-03-19 22:14:21,471 INFO    SenderThread:91026 [sender.py:transition_state():614] send defer: 1
2025-03-19 22:14:21,471 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: defer
2025-03-19 22:14:21,471 INFO    HandlerThread:91026 [handler.py:handle_request_defer():184] handle defer: 1
2025-03-19 22:14:21,471 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: defer
2025-03-19 22:14:21,471 INFO    SenderThread:91026 [sender.py:send_request_defer():610] handle sender defer: 1
2025-03-19 22:14:21,471 INFO    SenderThread:91026 [sender.py:transition_state():614] send defer: 2
2025-03-19 22:14:21,472 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: defer
2025-03-19 22:14:21,472 INFO    HandlerThread:91026 [handler.py:handle_request_defer():184] handle defer: 2
2025-03-19 22:14:21,472 INFO    HandlerThread:91026 [system_monitor.py:finish():203] Stopping system monitor
2025-03-19 22:14:21,473 INFO    HandlerThread:91026 [interfaces.py:finish():200] Joined cpu monitor
2025-03-19 22:14:21,473 INFO    HandlerThread:91026 [interfaces.py:finish():200] Joined disk monitor
2025-03-19 22:14:21,473 DEBUG   SystemMonitor:91026 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-03-19 22:14:21,473 DEBUG   SystemMonitor:91026 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-03-19 22:14:21,473 DEBUG   SystemMonitor:91026 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-03-19 22:14:21,497 INFO    HandlerThread:91026 [interfaces.py:finish():200] Joined gpu monitor
2025-03-19 22:14:21,497 INFO    HandlerThread:91026 [interfaces.py:finish():200] Joined memory monitor
2025-03-19 22:14:21,497 INFO    HandlerThread:91026 [interfaces.py:finish():200] Joined network monitor
2025-03-19 22:14:21,498 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: defer
2025-03-19 22:14:21,498 INFO    SenderThread:91026 [sender.py:send_request_defer():610] handle sender defer: 2
2025-03-19 22:14:21,498 INFO    SenderThread:91026 [sender.py:transition_state():614] send defer: 3
2025-03-19 22:14:21,498 DEBUG   SenderThread:91026 [sender.py:send():379] send: stats
2025-03-19 22:14:21,498 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: defer
2025-03-19 22:14:21,498 INFO    HandlerThread:91026 [handler.py:handle_request_defer():184] handle defer: 3
2025-03-19 22:14:21,498 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: defer
2025-03-19 22:14:21,499 INFO    SenderThread:91026 [sender.py:send_request_defer():610] handle sender defer: 3
2025-03-19 22:14:21,499 INFO    SenderThread:91026 [sender.py:transition_state():614] send defer: 4
2025-03-19 22:14:21,499 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: defer
2025-03-19 22:14:21,499 INFO    HandlerThread:91026 [handler.py:handle_request_defer():184] handle defer: 4
2025-03-19 22:14:21,499 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: defer
2025-03-19 22:14:21,499 INFO    SenderThread:91026 [sender.py:send_request_defer():610] handle sender defer: 4
2025-03-19 22:14:21,499 INFO    SenderThread:91026 [sender.py:transition_state():614] send defer: 5
2025-03-19 22:14:21,499 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: defer
2025-03-19 22:14:21,499 INFO    HandlerThread:91026 [handler.py:handle_request_defer():184] handle defer: 5
2025-03-19 22:14:21,499 DEBUG   SenderThread:91026 [sender.py:send():379] send: summary
2025-03-19 22:14:21,500 INFO    SenderThread:91026 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2025-03-19 22:14:21,500 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: defer
2025-03-19 22:14:21,500 INFO    SenderThread:91026 [sender.py:send_request_defer():610] handle sender defer: 5
2025-03-19 22:14:21,500 INFO    SenderThread:91026 [sender.py:transition_state():614] send defer: 6
2025-03-19 22:14:21,500 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: defer
2025-03-19 22:14:21,500 INFO    HandlerThread:91026 [handler.py:handle_request_defer():184] handle defer: 6
2025-03-19 22:14:21,500 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: defer
2025-03-19 22:14:21,500 INFO    SenderThread:91026 [sender.py:send_request_defer():610] handle sender defer: 6
2025-03-19 22:14:21,503 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: status_report
2025-03-19 22:14:21,577 INFO    Thread-12 :91026 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files/wandb-summary.json
2025-03-19 22:14:21,640 INFO    SenderThread:91026 [sender.py:transition_state():614] send defer: 7
2025-03-19 22:14:21,640 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: defer
2025-03-19 22:14:21,640 INFO    HandlerThread:91026 [handler.py:handle_request_defer():184] handle defer: 7
2025-03-19 22:14:21,641 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: defer
2025-03-19 22:14:21,641 INFO    SenderThread:91026 [sender.py:send_request_defer():610] handle sender defer: 7
2025-03-19 22:14:22,469 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: poll_exit
2025-03-19 22:14:22,577 INFO    Thread-12 :91026 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files/config.yaml
2025-03-19 22:14:23,402 INFO    SenderThread:91026 [sender.py:transition_state():614] send defer: 8
2025-03-19 22:14:23,402 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: poll_exit
2025-03-19 22:14:23,402 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: defer
2025-03-19 22:14:23,402 INFO    HandlerThread:91026 [handler.py:handle_request_defer():184] handle defer: 8
2025-03-19 22:14:23,402 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: defer
2025-03-19 22:14:23,402 INFO    SenderThread:91026 [sender.py:send_request_defer():610] handle sender defer: 8
2025-03-19 22:14:23,402 INFO    SenderThread:91026 [job_builder.py:build():440] Attempting to build job artifact
2025-03-19 22:14:23,402 INFO    SenderThread:91026 [job_builder.py:_get_source_type():569] is repo sourced job
2025-03-19 22:14:23,421 INFO    SenderThread:91026 [job_builder.py:build():545] adding wandb-job metadata file
2025-03-19 22:14:23,438 INFO    SenderThread:91026 [sender.py:transition_state():614] send defer: 9
2025-03-19 22:14:23,438 DEBUG   SenderThread:91026 [sender.py:send():379] send: artifact
2025-03-19 22:14:23,438 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: defer
2025-03-19 22:14:23,439 INFO    HandlerThread:91026 [handler.py:handle_request_defer():184] handle defer: 9
2025-03-19 22:14:23,469 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: poll_exit
2025-03-19 22:14:23,578 INFO    Thread-12 :91026 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files/output.log
2025-03-19 22:14:23,814 INFO    SenderThread:91026 [sender.py:send_artifact():1530] sent artifact job-https___github.com_Zhongqi2_G1_Drake_Sim.git_koopman_g1.py - {'id': 'QXJ0aWZhY3Q6MTU4NTU0NTczOQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU4OTAzNTYwMQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTU4NTU0NTczOQ==', 'versionIndex': 1}}}
2025-03-19 22:14:23,814 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: defer
2025-03-19 22:14:23,814 INFO    SenderThread:91026 [sender.py:send_request_defer():610] handle sender defer: 9
2025-03-19 22:14:23,814 INFO    SenderThread:91026 [dir_watcher.py:finish():358] shutting down directory watcher
2025-03-19 22:14:24,579 INFO    SenderThread:91026 [dir_watcher.py:finish():388] scan: /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files
2025-03-19 22:14:24,579 INFO    SenderThread:91026 [dir_watcher.py:finish():402] scan save: /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files/output.log output.log
2025-03-19 22:14:24,579 INFO    SenderThread:91026 [dir_watcher.py:finish():402] scan save: /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files/wandb-metadata.json wandb-metadata.json
2025-03-19 22:14:24,579 INFO    SenderThread:91026 [dir_watcher.py:finish():402] scan save: /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files/wandb-summary.json wandb-summary.json
2025-03-19 22:14:24,579 INFO    SenderThread:91026 [dir_watcher.py:finish():402] scan save: /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files/config.yaml config.yaml
2025-03-19 22:14:24,579 INFO    SenderThread:91026 [dir_watcher.py:finish():402] scan save: /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files/requirements.txt requirements.txt
2025-03-19 22:14:24,579 INFO    SenderThread:91026 [sender.py:transition_state():614] send defer: 10
2025-03-19 22:14:24,579 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: poll_exit
2025-03-19 22:14:24,579 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: defer
2025-03-19 22:14:24,579 INFO    HandlerThread:91026 [handler.py:handle_request_defer():184] handle defer: 10
2025-03-19 22:14:24,580 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: defer
2025-03-19 22:14:24,580 INFO    SenderThread:91026 [sender.py:send_request_defer():610] handle sender defer: 10
2025-03-19 22:14:24,580 INFO    SenderThread:91026 [file_pusher.py:finish():169] shutting down file pusher
2025-03-19 22:14:24,821 INFO    wandb-upload_1:91026 [upload_job.py:push():130] Uploaded file /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files/output.log
2025-03-19 22:14:24,885 INFO    wandb-upload_0:91026 [upload_job.py:push():130] Uploaded file /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files/wandb-summary.json
2025-03-19 22:14:24,957 INFO    wandb-upload_3:91026 [upload_job.py:push():130] Uploaded file /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files/requirements.txt
2025-03-19 22:14:24,986 INFO    wandb-upload_2:91026 [upload_job.py:push():130] Uploaded file /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/files/config.yaml
2025-03-19 22:14:25,186 INFO    Thread-11 (_thread_body):91026 [sender.py:transition_state():614] send defer: 11
2025-03-19 22:14:25,187 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: defer
2025-03-19 22:14:25,187 INFO    HandlerThread:91026 [handler.py:handle_request_defer():184] handle defer: 11
2025-03-19 22:14:25,187 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: defer
2025-03-19 22:14:25,187 INFO    SenderThread:91026 [sender.py:send_request_defer():610] handle sender defer: 11
2025-03-19 22:14:25,187 INFO    SenderThread:91026 [file_pusher.py:join():175] waiting for file pusher
2025-03-19 22:14:25,187 INFO    SenderThread:91026 [sender.py:transition_state():614] send defer: 12
2025-03-19 22:14:25,187 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: defer
2025-03-19 22:14:25,187 INFO    HandlerThread:91026 [handler.py:handle_request_defer():184] handle defer: 12
2025-03-19 22:14:25,188 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: defer
2025-03-19 22:14:25,188 INFO    SenderThread:91026 [sender.py:send_request_defer():610] handle sender defer: 12
2025-03-19 22:14:25,188 INFO    SenderThread:91026 [file_stream.py:finish():601] file stream finish called
2025-03-19 22:14:25,317 INFO    SenderThread:91026 [file_stream.py:finish():605] file stream finish is done
2025-03-19 22:14:25,317 INFO    SenderThread:91026 [sender.py:transition_state():614] send defer: 13
2025-03-19 22:14:25,317 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: defer
2025-03-19 22:14:25,317 INFO    HandlerThread:91026 [handler.py:handle_request_defer():184] handle defer: 13
2025-03-19 22:14:25,317 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: defer
2025-03-19 22:14:25,317 INFO    SenderThread:91026 [sender.py:send_request_defer():610] handle sender defer: 13
2025-03-19 22:14:25,317 INFO    SenderThread:91026 [sender.py:transition_state():614] send defer: 14
2025-03-19 22:14:25,317 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: defer
2025-03-19 22:14:25,317 INFO    HandlerThread:91026 [handler.py:handle_request_defer():184] handle defer: 14
2025-03-19 22:14:25,317 DEBUG   SenderThread:91026 [sender.py:send():379] send: final
2025-03-19 22:14:25,317 DEBUG   SenderThread:91026 [sender.py:send():379] send: footer
2025-03-19 22:14:25,317 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: defer
2025-03-19 22:14:25,317 INFO    SenderThread:91026 [sender.py:send_request_defer():610] handle sender defer: 14
2025-03-19 22:14:25,318 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: poll_exit
2025-03-19 22:14:25,319 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: poll_exit
2025-03-19 22:14:25,319 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: server_info
2025-03-19 22:14:25,319 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: poll_exit
2025-03-19 22:14:25,319 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: server_info
2025-03-19 22:14:25,320 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: get_summary
2025-03-19 22:14:25,320 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: sampled_history
2025-03-19 22:14:25,320 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: internal_messages
2025-03-19 22:14:25,391 DEBUG   SenderThread:91026 [sender.py:send_request():406] send_request: poll_exit
2025-03-19 22:14:25,392 INFO    MainThread:91026 [wandb_run.py:_footer_history_summary_info():3991] rendering history
2025-03-19 22:14:25,392 INFO    MainThread:91026 [wandb_run.py:_footer_history_summary_info():4023] rendering summary
2025-03-19 22:14:25,392 INFO    MainThread:91026 [wandb_run.py:_footer_sync_info():3950] logging synced files
2025-03-19 22:14:25,392 DEBUG   HandlerThread:91026 [handler.py:handle_request():158] handle_request: shutdown
2025-03-19 22:14:25,392 INFO    HandlerThread:91026 [handler.py:finish():882] shutting down handler
2025-03-19 22:14:26,319 INFO    WriterThread:91026 [datastore.py:close():296] close: /home/zhongqi/Documents/workspace/G1_sim/wandb/run-20250319_221413-m7puic4v/run-m7puic4v.wandb
2025-03-19 22:14:26,391 INFO    SenderThread:91026 [sender.py:finish():1608] shutting down sender
2025-03-19 22:14:26,391 INFO    SenderThread:91026 [file_pusher.py:finish():169] shutting down file pusher
2025-03-19 22:14:26,391 INFO    SenderThread:91026 [file_pusher.py:join():175] waiting for file pusher
